title,score,ratings,installs,gini_coeff,popularity_index
WhatsApp Messenger,4.2945995,177667311,8138848470,0.5693559005441334,7.711943741663901
PBS KIDS Games,4.2951703,40943,10519441,0.5622786232503603,5.382639108493557
Telegram X,4.2976437,566310,94028942,0.5726283070184733,6.153082535336495
LG ThinQ,4.2978864,445661,72019597,0.5691817816663264,6.061313472192166
Bing: Chat with AI & GPT-4,4.2984433,365124,32509631,0.562545601945683,5.812802299780013
Honkai: Star Rail,4.299238,176925,11659045,0.565542274942612,5.480780412395613
Telegram,4.300034,12520831,1564370907,0.5947333977275867,7.139199457796696
Train Station 2: Railroad Game,4.3005376,495604,30931789,0.5313122752642347,5.788877355510028
Instacart: Food delivery today,4.3006983,243050,16748461,0.5789726182394207,5.611468470304613
KeyConnect Digital Car Key,4.3008595,13081,560982,0.5745143031971852,4.475140199735134
Ancestry: Family History & DNA,4.301658,102915,9783043,0.5602168927585806,5.40225596872386
Rewarded Play: Earn Gift Cards,4.302629,163737,12984147,0.5500525248576943,5.499590925647404
JustPlay - Earn or Donate,4.304496,420829,11395458,0.5482504520903088,5.501339850026888
Headway: 15-Min Book Summaries,4.3056445,53656,9874506,0.6029305395026285,5.403720350617908
Epic Race 3D,4.3058796,399488,144445694,0.537451841838459,6.2422300298297735
Opera browser with AI,4.3059063,4402862,358210665,0.5695436985400015,6.63737233000456
Highrise: Virtual Metaverse,4.305939,199220,14412959,0.5728892347079642,5.555653089387304
Tapas – Comics and Novels,4.3067575,105939,6257327,0.5448112450557439,5.263098393823018
Ultimate Themes - DIY widgets,4.3069305,4210,918772,0.6347390993566834,4.596456113263696
Epic: Kids' Books & Reading,4.3077927,87715,10024494,0.6146714096775665,5.439308282685493
Zepp（formerly Amazfit）,4.3081746,1029658,21587057,0.5289147066222097,5.713924627959982
Contacts,4.309253,1181761,2487770355,0.5616584923350832,7.152872903521592
ESPN,4.309452,962057,78508438,0.5832148540672916,6.134944583296683
Golf Rival,4.3109627,483065,22442724,0.5432686893445067,5.7052147982190355
Coloring Games: Color & Paint,4.311787,67556,100467807,0.6117953808091732,6.109732233396108
Meme Challenge: Dank Memes,4.312283,43556,7517412,0.5450386938250625,5.2799865957414776
Global News - Breaking & Local,4.3137255,258,161627,0.5606299212598426,3.916181849507007
Bridge Race,4.315355,1664732,310160189,0.5544541465829197,6.544365006943822
Money Well - Games for rewards,4.315744,498927,22895565,0.5396308330009401,5.711238910543739
Dancing Hair - Music Race 3D,4.316742,35801,40106237,0.6088055944055945,5.807095466235654
Addon Mod for Melon Playground,4.3168316,7201,161067,0.5445836814257867,4.069689507368025
Secret codes and Ciphers,4.3168316,3315,211945,0.5414900060569352,4.111579074436678
Amazon Alexa,4.3176603,2812808,126522274,0.5705916399079634,6.315588316235075
Google Translate,4.3187814,8716349,1252040274,0.5745550557649521,7.0467854118840725
Netflix,4.319968,14119309,2287221513,0.5947517075389802,7.265599250439093
PlantIn: Plant Identification,4.3213086,54142,4730194,0.5839946796719131,5.179503693357046
Hair Dye,4.322756,247327,75154175,0.5455158637087839,6.039292628113355
NBA LIVE Mobile Basketball,4.323824,2558864,121974307,0.5758154923319159,6.307351501955329
Super Slime Simulator: DIY Art,4.3242507,672326,102061089,0.5709487600552144,6.192341710852539
Clime: NOAA Weather Radar Live,4.325264,394436,32333999,0.5953897796302493,5.84734546002181
YouTube Kids,4.325398,2475923,476550872,0.5757483767466433,6.7099330789955145
Game Booster Fire GFX- Fix Lag,4.3267326,5245,519195,0.6230635503187173,4.438387210528657
Family360 - GPS Live Locator,4.3267717,7122,1302430,0.5698691799127866,4.6976280624409945
Pampers Club: Diaper Offers,4.3295455,50320,2473393,0.6065944549339163,5.001581717152632
Attack Hole - Black Hole Games,4.3303776,281096,43958399,0.5467108774076946,5.889025295970173
Mad Skills Motocross 3,4.330565,89203,35000922,0.567920614453103,5.786172477006193
Madden NFL 23 Mobile Football,4.332016,180823,10922236,0.5768516060525618,5.480162243754922
MLB,4.3320847,134989,14613384,0.5935264963217045,5.564150490912546
Call of Duty Mobile Season 5,4.332543,15652580,265615916,0.5903275496358136,6.633736983298359
Shell US & Canada,4.332869,18196,1870701,0.5910165484633569,4.861822635842709
ColorMe - Painting Book,4.3333335,2052,1652485,0.617008797653959,4.7317147570935445
FIFA Soccer,4.3354645,13436098,432373587,0.610225805589703,6.791094709770536
Beauty Makeup Editor & Camera,4.338087,409622,47683709,0.5568374450877498,5.939222824677527
Photoshop Express Photo Editor,4.338173,1935238,223494657,0.5862340236646642,6.488264020062001
Toilet Rush Race: Draw Puzzle,4.339921,26814,25869165,0.5663904441955954,5.644503286591321
AirDroid Parental Control,4.34,12887,1760661,0.609508987627422,4.839282322440983
Cronosurf Wave watch,4.34,7324,1643399,0.541024938339271,4.7555576367442
Cash’em All: Play & Win,4.3438096,1211056,60082334,0.5512528240563358,6.052155425491467
Skibydy Toilet Survival Master,4.345588,6428,2070532,0.6025697273581948,4.850603673745781
BrownDust2 - Adventure RPG,4.3472223,26303,485483,0.5620284006548141,4.470459541140679
Speedometer,4.35,629,176070,0.5858520900321543,4.000028079447896
Mars Proxy-Fast and secure VPN,4.3539824,1992,3641953,0.6067005076142132,4.964525687896141
Phone Case DIY,4.3563514,738125,208197830,0.5631711864039366,6.4122618081930405
Homes.com for Sale & Rent,4.356425,10277,2534909,0.5638399376886379,4.9148970950667
Signal Private Messenger,4.3565226,2298642,124366977,0.5828154433395313,6.326409066220674
Marine Commander watch face,4.3565574,18910,1352228,0.5445002909898947,4.7471402840911106
Slow Mo Run,4.358149,61877,10601175,0.5556906756363401,5.415776429288174
Tappytoon Comics & Novels,4.3589196,44253,4870701,0.5546354472720697,5.17042322634919
Puzzles & Survival: Z Express,4.359013,254997,23421822,0.5715253838461086,5.725390610734099
Waze Navigation & Live Traffic,4.3597736,8644369,475318605,0.577302395076927,6.778311424293279
TikTok,4.3609347,57649519,2641620004,0.5990823369410327,7.392796203541086
Baby Panda World,4.3609376,401933,128694401,0.6141489168394563,6.283308252852283
Chase Mobile,4.3620534,1784219,46869292,0.5921529592302268,6.036820148780395
Splice - Video Editor & Maker,4.363106,124948,4976462,0.5903722084367246,5.250209757087603
Football League 2023,4.3641458,297383,61650681,0.5583360818496954,6.010355351084933
Angi: Hire Home Service Pros,4.3650937,33720,6071077,0.5943945190853279,5.249182424383118
My City : Wedding Party,4.366337,1509,640269,0.6217714672075727,4.443988939591581
Card Shuffle Sort,4.366617,16193,1370238,0.5524256844447191,4.75072541849346
MLB Ballpark,4.367144,87584,6237059,0.613293141049795,5.316361294080206
Flip Diving,4.368729,948311,102341601,0.5727742662085809,6.224849448937634
Uber Eats: Food Delivery,4.368896,5131038,217809595,0.615562525798974,6.563036667409456
Cash Giraffe - Play and earn,4.3690457,107959,3876462,0.5594101136605745,5.150171747219867
Coin Dozer: Sweepstakes,4.3703084,1519545,100296098,0.5746990853774907,6.242236070420981
UnitedHealthcare,4.3709173,35049,2214785,0.6026309031245541,4.96043842074262
Fast VPN Pro - Fast & Secure,4.371663,99878,101787273,0.6072619822707467,6.14668733485331
Duet Cats: Cute Popcat Music,4.3726473,56359,20612667,0.5914167051222888,5.635492082283598
Mirror Plus: Mirror with Light,4.373489,394728,43735911,0.5830355265391329,5.943218154592271
Hily: Dating app. Meet People.,4.374744,147429,15624424,0.6470893082443597,5.639146123961995
Geometry Dash Lite,4.375,7457949,389801090,0.5912836123808634,6.732343097536573
Spotify: Music and Podcasts,4.3779182,28842106,1719419217,0.5961598331327006,7.239131424719728
Digital Informer: Watch face,4.3783784,656,26672,0.554364471669219,3.4407726177716365
LUDEX Sports Card Scanner +TCG,4.3785715,1338,133782,0.5818454613653412,3.961231070479908
Piano Kids - Music & Songs,4.3803277,629628,229009057,0.580808810799392,6.455549704377545
Rocket Money - Bills & Budgets,4.382601,44981,6598587,0.6451796513696193,5.325141424242645
Outlaw Cowboy,4.385321,901,97117,0.5858902575587905,3.8494158282809146
Snake.io - Fun Snake .io Games,4.3866086,921733,201941090,0.5886932964160829,6.444175371838399
Wild West Cowboy Redemption,4.3869257,9271,1720704,0.561908874973008,4.801401799113876
Guess Their Answer,4.388917,317544,39904842,0.568348908479872,5.899789297175743
Where is He: Hide and Seek,4.39,4815,3900391,0.6186065915727993,5.042172965911127
Dyno 2 Race - Car Tuning,4.3900228,22994,2861623,0.5717319408181027,5.001360464929405
OfferUp: Buy. Sell. Letgo.,4.3905926,1146869,68837553,0.5970183038267833,6.144166551244345
Weather & Radar - Storm radar,4.39168,1822647,98566697,0.570830649294212,6.249610194500822
Google Find My Device,4.391868,1218013,249657688,0.5835260813236146,6.517355090880867
MX Player,4.3922462,12223720,1231598333,0.5982390393588047,7.109544742594367
Cash Frenzy™ - Casino Slots,4.3932776,961521,19961471,0.5801142367437951,5.757625863403502
Twitch: Live Game Streaming,4.3955436,5232275,236226272,0.6122655672303559,6.595882122935585
PlantNet Plant Identification,4.396951,229344,32859083,0.6005686525898986,5.8540145155356615
Need for Speed™ No Limits,4.397943,5007341,227355273,0.5948953379113116,6.567193680271224
PPNet—Private VPN,4.3980584,830,509517,0.6952264381884945,4.381031199156304
Piano Fire: Edm Music & Piano,4.3986373,543031,167913546,0.6157844130486839,6.390924142733308
Race Master 3D - Car Racing,4.400019,1631229,220912141,0.5721417733624735,6.487487801543876
Pop's World - Running game,4.400978,51919,19642521,0.563630055129342,5.606883452368782
Epic Freebie Games Radar,4.401961,3259,545604,0.6944701884460921,4.480328987579572
FNF Music Night Battle,4.4020357,22802,12491828,0.612243823232545,5.464539398662652
Celebs - Celebrity Look Alike,4.4024606,32881,2748817,0.5763163498098859,5.012785521253521
VIZ Manga,4.402477,10721,784178,0.6106932910329383,4.608020778646804
Today Weather- Live & Accurate,4.402985,229,129165,0.6044843049327354,3.8702756696313694
Picture Insect: Bug Identifier,4.4033613,23431,3388271,0.6206961349562247,5.085457944428486
Flip Master,4.4034204,285799,50756368,0.5824902723735409,5.9814796174101605
Voice Recorder,4.4035087,10362,1925514,0.6270155450420006,4.880338306247271
CubeCraft,4.4035087,60102,8851074,0.5726222577316156,5.3845485292866355
Moovit: Bus & Train Schedules,4.4038076,1315432,135831757,0.6076872960207269,6.365579027564827
Local News: Breaking & Latest,4.4038463,5713,3450134,0.5885444035733053,5.0018138629313595
AI Mirror: AI Art Photo Editor,4.404397,41873,3986284,0.5962927575004778,5.147499755187285
The Ants: Underground Kingdom,4.404938,1112132,37401526,0.5690171898926992,5.9440517262421775
Bigo Live - Live Streaming App,4.406455,5486884,581038555,0.6037985669622727,6.8610495284648625
CallApp: Caller ID & Block,4.4068613,1261971,235543791,0.6039229545856158,6.524564841722634
MyQuest for Patients,4.408681,23176,1834208,0.6070864442622244,4.897089546061395
Google Voice,4.410205,329005,34531543,0.5866869300911854,5.8795958274616025
Likee - Short Video Community,4.4112124,11630083,890111482,0.6252499888865167,7.045950148025487
Monster Demolition - Giants 3D,4.4113207,157441,20834130,0.582586710710202,5.692479973908966
Lords Mobile: Kingdom Wars,4.411688,8342560,455153763,0.5777471448000348,6.785090232924864
IMVU: Social Chat & Avatar app,4.411948,651888,40611270,0.6144665993734986,5.983317950476312
Snake Run Race・3D Running Game,4.4122496,55836,29062318,0.5843926907918309,5.7433043043609215
PhotoWear Classic Watch Face,4.413793,35278,3766660,0.608286305759578,5.132557703593809
Silent Castle: Survive,4.415761,25809,2050249,0.6239944199023483,4.947806632190783
Drill and Collect - Idle Mine,4.4168377,14103,1839745,0.5795373917979282,4.858499824019594
Twerk Race 3D — Running Game,4.417734,95525,87640181,0.6425869688147946,6.138990671297329
Trivia Crack,4.4195285,7880527,245491817,0.5833615188855044,6.608527169171862
Hairstyle Try On: Bangs & Wigs,4.42,41286,443174,0.6532323085142552,4.54424956567626
Planta - Care for your plants,4.420965,12627,1449423,0.586053882725832,4.787510587417229
Triple Find 3D - Triple Match,4.4215684,13851,3677373,0.5699132947976878,5.057565228406058
MARVEL SNAP,4.4218082,361399,11386304,0.6018036266232777,5.572567490435913
Crossword Explorer,4.4218564,10522,2354364,0.602111269614836,4.930895089429974
AI Art Generator - Anime Art,4.4232855,90227,1464128,0.662478525431431,4.94388403670931
Pixelcut AI Photo Editor,4.4233766,58584,2808347,0.606987943577308,5.073712130119429
ibis Paint X,4.4249463,2339546,189735558,0.5948767224701841,6.488472784620283
F1 Mobile Racing,4.42522,465872,22891024,0.5948583193252054,5.78635954058187
Hyper PA,4.4253306,15369,4117225,0.571257407045647,5.097700676540245
Slotomania™ Slots Casino Games,4.4257455,2116551,81139623,0.5841224184330682,6.223223273979337
Tile Triple 3D - Match Master,4.425772,39046,8803967,0.5718838055228239,5.367893927924163
Local Weather - Live Radar,4.426087,2817,884161,0.656969696969697,4.601807940066762
MONEY KITTY: Play & Earn Money,4.428571,4691,100406,0.577198975234842,3.950752150016087
Tangled Snakes,4.4303,116285,3308012,0.5722090343000653,5.133669384642001
Ulta Beauty: Makeup & Skincare,4.4308662,125673,5720525,0.6182162523474553,5.332198679003737
ADP Mobile Solutions,4.431062,446633,24339502,0.6057837583682243,5.813204752516682
File Cleanup Expert,4.4313726,20546,19803463,0.6720937042459737,5.6408199680919
Roblox,4.432731,35108735,765272390,0.6135230222007524,7.051792161653518
Joyread,4.4332924,160632,5504721,0.6196015420162049,5.33528801922696
Dropbox: Secure Cloud Storage,4.434377,2250476,1139885191,0.6089006040558927,7.034881396964628
NFL Rivals - Football Game,4.4357543,4028,369882,0.5928908774546359,4.334017588134085
"Tagged - Meet, Chat & Dating",4.43665,934967,54149655,0.6271473157082992,6.105892377905684
Sonic Forces - Running Battle,4.4381714,961302,109111619,0.6037279305595433,6.294846806918589
Text Free: Call & Texting App,4.4399147,504277,42320758,0.5880453406098296,5.971000177985034
Cyber Surfer: Beat&Skateboard,4.441032,105215,64160856,0.6389436559466884,6.0561423163412735
Daily Weather,4.4417176,27226,22508590,0.6213232319517488,5.664558809130203
FaceApp: Face Editor,4.442513,4833137,484346364,0.6629899467750973,6.8727929936029915
Woodoku - Wood Block Puzzles,4.442852,386602,73781648,0.6272334327493397,6.155239995078433
Fashion Battle - Dress up game,4.4430137,165278,55644629,0.6058828868624401,6.012766598456688
MyRadar Weather Radar,4.446193,252768,15749032,0.5955744754926591,5.653555483556044
Roku Smart Home,4.4480653,9515,1179148,0.5984434160706773,4.725911268764124
Sniper 3D：Gun Shooting Games,4.449558,16031416,631630506,0.5875285174897498,6.937681143115289
Draw Cartoons 2,4.4498935,346509,15810722,0.6100168265137369,5.6831348340044086
Rumble,4.4500365,165287,5091678,0.6134023861958809,5.314550917460467
MeBoom - AI Avatar Generator,4.4504504,835,42470,0.5878934624697336,3.6150518555832707
Piano Star: Tap Music Tiles,4.4508195,119044,60542924,0.624210137133638,6.037555005286225
"Themepack - App Icons, Widgets",4.451187,113648,15378217,0.652355891929948,5.650127495685024
Outdoor - Mountain & Sea,4.451613,207,23111,0.5888324873096447,3.358776482703974
Screen Recorder Video Recorder,4.4555955,1555147,132943651,0.6654143586722928,6.4387241288017725
Wave Live Wallpapers Maker 3D,4.456569,619162,52988495,0.5994149883789105,6.062568852976242
Autolist: Used Car Marketplace,4.45905,29134,4789355,0.596271756668612,5.198251534161518
"Expedia: Hotels, Flights & Car",4.4590573,357368,51999413,0.6337114746391614,6.058589548730179
Word Wars - Word Game,4.4594364,70846,6259118,0.6039496901511836,5.327808201528117
NBA 2K Mobile Basketball Game,4.462571,355630,14385248,0.637232086114876,5.682994561634337
WooPlus - Dating App for Curvy,4.4640417,56051,4960883,0.672873583727362,5.296524128394973
How Many - Trivia Game,4.4650207,20367,5987754,0.6029387193473881,5.251858228415747
Cash Master : Coin Pusher Game,4.465473,11587,2222397,0.6441603317208018,4.954477025499944
GameChanger,4.467179,14679,1981852,0.6149505962521294,4.916224559850153
Airbnb,4.46745,1459786,145961622,0.6388187139710844,6.443835905307376
"Calm - Sleep, Meditate, Relax",4.468126,538676,51790818,0.6240179998551992,6.073635707844957
Cashman Casino Las Vegas Slots,4.471597,488227,16513556,0.6067416190618593,5.718040294455219
Disney Magic Kingdoms,4.472323,689353,81597784,0.6080392956150749,6.208440279526402
Truecaller: Caller ID & Block,4.4742074,18996077,1127677907,0.6154636942019978,7.157753732825766
ToonArt: AI Cartoon Maker App,4.475991,517525,25545219,0.6124984057170022,5.855958391532665
Dancing Tiles,4.4763126,10162,1992431,0.6287514769594329,4.9087277682937955
Disney+,4.476604,3041062,287940187,0.6310625459340456,6.678894654297284
iScanner - PDF Scanner App,4.477,336304,25948374,0.6394887563266106,5.8609775631166645
Infinite Painter,4.477612,134124,22350224,0.6154176546910652,5.750303975801262
911 Emergency Dispatcher,4.477612,176251,23084463,0.6035315879662729,5.764659911402973
Healthy Benefits+,4.47793,66869,1459823,0.6157182382412323,4.910653886289299
Bike Game 3D: Racing Game,4.480769,8941,15142246,0.601910327003034,5.4883799078420825
Duolingo: language lessons,4.4814405,15237048,439288341,0.6199212628501126,6.875803435963323
Asphalt 8 - Car Racing Game,4.4816556,10903412,395749450,0.6192525302662528,6.827617283361235
Thumbtack: Hire Service Pros,4.4818816,15740,3775788,0.6718444133723147,5.149383114782147
GPS Speedometer - Odometer App,4.4828897,116394,18208920,0.6443573479105427,5.705805962527304
PDF Reader – PDF Viewer,4.482906,41852,26202482,0.6229163178915649,5.7443622011761315
Blood Sugar,4.4834256,16562,5230499,0.6306752916994136,5.223299509680333
Headspace: Mindful Meditation,4.4849753,298105,34084757,0.6447786429067439,5.942304399997958
Panda Express,4.4850245,22609,3050371,0.6329219199292192,5.082608942111054
adidas,4.4851685,402574,49610447,0.6429203462880848,6.067741268635683
YouTube Music,4.4856887,4787390,2962784600,0.6284051223810587,7.3949075419388794
Pocket FM: Audio Series,4.4860725,2020114,91080722,0.6033778789866462,6.295416367956168
Drawing Carnival,4.487427,50894,14137737,0.6060112834424327,5.561171714092134
Voice GPS & Driving Directions,4.487903,11812,3274678,0.6308799864487169,5.0678927584464155
Local Weather & News - Radar,4.49,582,338983,0.5979238754325259,4.2174473471745335
Simple Pixel Watch Face,4.49,3922,192126,0.6136537969828688,4.1631058898309075
Google Photos,4.4900455,48133797,8511683891,0.6095689096384741,7.803528462904719
Trivia Madness,4.4903517,12681,575151,0.5964026506784476,4.539031996246181
CapCut - Video Editor,4.492394,6755183,684920096,0.6246445239440973,6.976210383717278
Breaking News: Local & Alerts,4.4928794,422823,30407681,0.6048504973959442,5.896484979714281
"Wallpaper Center - Live, 4K HD",4.4930553,6448,2826924,0.7154623154623154,5.040949767701659
TextNow: Call + Text Unlimited,4.496085,1273719,93804498,0.6163762166202277,6.296695282870462
AliExpress,4.4961743,14057355,618231495,0.6348937589330963,6.995409407270108
Rent. Apartments & Homes,4.496361,63119,3615356,0.6062173210381215,5.172525454911964
Caesars Slots: Casino Games,4.496468,701301,32376660,0.6104598220715165,5.946883837061699
Plant Parent: Plant Care Guide,4.4969325,22538,1973857,0.6438421894437533,4.96454048496012
Geometry Dash SubZero,4.4978952,851475,101134657,0.6289675940280557,6.3102913779080385
QR & Barcode Scanner,4.4980764,2341033,450987614,0.6678213294227555,6.8423396022087495
EVgo,4.5,1650,303918,0.6606686930091186,4.274150518539043
Princess Dress Up - Sweet Doll,4.5,2518,5484214,0.6960032297133629,5.173386737886009
Guess Skibydi Monster Voice,4.5,232,1615220,0.6017391304347826,4.635478068403754
Lightroom Photo & Video Editor,4.5011983,2008146,317191552,0.6328582320375407,6.697997496144493
Microsoft Outlook,4.5012083,8774574,928419125,0.6308362007188066,7.089804734283099
"PGT: GFX, Launcher & Optimizer",4.5019684,174522,12253505,0.6576823424208378,5.627483983204789
1Weather Forecasts & Radar,4.5021577,1023635,104681897,0.6222176198603205,6.325541066422086
Alibaba.com - B2B marketplace,4.502166,2194204,351741615,0.6153260539635922,6.716894241592239
Breaking News US - Local News,4.5027866,71885,7875092,0.6084500772109459,5.4123042389326
Cash Carnival Coin Pusher Game,4.502841,49642,11097031,0.6441681945479822,5.5195478655162775
CleanSpace,4.503185,12023,4986402,0.6355018742190753,5.200036961755253
Chick-fil-A®,4.5056553,172175,18303495,0.671612194994453,5.757435003930654
Kick: Live Streaming,4.5060325,61969,2097965,0.6156453799961258,5.021188490228329
Hill Climb Racing 2,4.5063868,4543079,301413034,0.6193019879838302,6.713511676279279
Cornhole League,4.506603,34283,5149610,0.6104329560042012,5.250462222582252
FNF Funkin Music: Rap Battle,4.509804,6324,3662142,0.6603043753963223,5.08936493180283
Hypic - Photo Editor & AI Art,4.51,4229,2357650,0.6343599615014437,4.921896192627087
Car Games 3D: Car Racing,4.5100503,105874,87685075,0.6206299554891936,6.157484791801673
Spades: Classic Card Game,4.510618,22274,2758796,0.6462395042880876,5.067954619137272
Slap and Run,4.5111732,64962,30808388,0.627738260200154,5.827139141836002
Bleacher Report: Sports News,4.5133333,154704,14749877,0.6181242283401961,5.648372808571163
Color by Number: Coloring Game,4.5134187,155983,46729157,0.6271268376813638,5.997009354593807
UNO!™,4.5169115,1776632,141834023,0.6571178655859506,6.482530560940353
Lyrical Video Maker,4.5185184,152,217179,0.704,4.05078533610611
Apartments by Apartment Guide,4.519376,25504,1969578,0.6114509803921568,4.955463074625425
AI Chatbot - Nova,4.5194664,447957,8728482,0.6478654269034569,5.577808127999592
Subway®,4.519946,341182,16760584,0.6370084648392619,5.7458936525688715
Infinity 8 Ball™ Pool King,4.520495,119206,7605688,0.6118491921005386,5.43659428076891
Dancing Cats - Music Tiles,4.5214725,2011,505490,0.6290854572713643,4.424614082993185
June's Journey: Hidden Objects,4.522178,1131203,50376743,0.625080380167028,6.1247348111435915
Be Closer: Share your location,4.5222673,111552,29022165,0.6766010868200649,5.879056344003366
Remote Control for TV - All TV,4.5234656,81921,16350821,0.6658948525370947,5.684152898034903
Wendy’s,4.524441,185922,12543092,0.6302326832259383,5.623600733340071
Bruno - My Super Slime Pet,4.525,4161,1939833,0.6463320463320463,4.873282314243475
Nextdoor: Neighborhood network,4.525065,297504,24402166,0.6223557805430625,5.8388911222777224
Shooting Ball,4.525443,757467,81161916,0.6117677191083181,6.233887346094608
BILIBILI COMICS - Manga Reader,4.5255766,268020,24942430,0.6181131455784548,5.83648981172481
HD Video Player All Format,4.526786,10972,4052129,0.6155644866642309,5.12738912221649
Whiteout Survival,4.5272818,182690,4414805,0.6185734072780427,5.306899397860701
Soccer Super Star,4.5274816,2021795,232173545,0.6227822104961693,6.606676487564184
Tomb of the Mask,4.5300055,2172066,317330471,0.6292543684778995,6.710225086353296
School Party Craft,4.530462,811392,93365257,0.6369559777885972,6.303466731525426
Wordscapes,4.5320134,1216342,87952627,0.6433128318878731,6.313889266970418
8 Ball Pool,4.532091,25842732,964860131,0.6309553097514126,7.170665146564717
Pocket Champs: 3D Racing Games,4.532405,405841,16600159,0.6173139094780004,5.739968682915915
GroupMe,4.532557,555057,28258326,0.6252592094808964,5.920437674029046
My Invisalign - Official App,4.53271,10551,590003,0.6526834818888679,4.581512930600152
Logo Master - Design & Maker,4.5327315,4397,1569484,0.6896174863387978,4.839712556118053
Opera News: breaking & local,4.533974,475054,156961672,0.6335397764351726,6.427268663920176
JustFit - Lazy Workout,4.5353107,8182,687366,0.6765130211517301,4.626510376643913
BASEBALL 9,4.535833,384694,32032918,0.6470913032853793,5.957805182070528
"Yelp: Food, Delivery & Reviews",4.535914,552621,60638316,0.6728894438261719,6.188971179346749
Chime – Mobile Banking,4.536418,485745,18933319,0.6494455858919829,5.817739402375651
Solitaire Verse,4.5366774,154909,2445128,0.6146917748526497,5.124543816018247
"Nike: Shoes, Apparel & Stories",4.537817,742702,62672216,0.645176075207286,6.19102306077576
Bob's World - Super Run Game,4.5387983,621952,187759567,0.6412433066941099,6.503271036476427
Transit: Bus & Subway Times,4.5391088,142949,13429601,0.6332158047906873,5.6367066060192235
McDonald's,4.5404296,1447851,52864864,0.6395564169117434,6.17270514083876
Peacock TV: Stream TV & Movies,4.540559,307217,27105900,0.6444565967475229,5.895600712107115
Barcode Scanner,4.5414634,11746,2099074,0.6588777076581955,4.967524729239573
Art Puzzle - jigsaw art games,4.541998,601536,45578343,0.6191741560518554,6.063833843411812
Hulu: Stream TV shows & movies,4.5421176,902674,86020940,0.6449052753556398,6.296627645619065
Grubhub: Food Delivery,4.5421906,798416,27911288,0.6370064578187703,5.95041119288585
DIY Paper Doll,4.543223,106649,19840624,0.6478229059187693,5.748749659073785
Sched,4.544554,859,228673,0.668384074941452,4.163836155821921
Makeup Kit - Color Mixing,4.5446644,223109,20913109,0.6278422003379757,5.789121137805416
Uber - Driver: Drive & Deliver,4.5455194,3493504,134354036,0.6500320310795934,6.50813628955513
Aquarium Land - Fishbowl World,4.5465465,57190,24501552,0.6260428508963708,5.761805588204828
Pinterest,4.5470104,9920166,896158406,0.6347265953364208,7.10998272706339
Clash of Clans,4.5492797,60564500,737549171,0.6477899181726609,7.163999643521532
Hilton Honors: Book Hotels,4.549289,131692,11242963,0.6595355618668651,5.603956440087077
Bally Sports,4.5498047,63725,8772734,0.6472968095290407,5.480545194607355
Simply Piano: Learn Piano Fast,4.550692,734308,60745212,0.6406166458984468,6.181900004352798
RAID: Shadow Legends,4.5521665,1923703,54019958,0.6422148717540848,6.20174337266569
Rap Carnival - Beat Battle,4.552174,21797,5308975,0.6618111682586334,5.28219032860832
Fun Frenzy Trivia Play Offline,4.553476,4453,886198,0.6968757024050348,4.680961968177682
Pure Sniper: Gun Shooter Games,4.5560102,1127106,26658566,0.6224099626648496,5.94720167945023
Solar Smash,4.556339,1486678,135422153,0.6413241063116488,6.460049209745929
Pixel Minimal Watch Face,4.557325,13967,1258493,0.6643061926605505,4.834631673265607
Yahoo Mail – Organized Email,4.5576825,6989413,310113141,0.634157991153466,6.781375961227369
Jackpot Party Casino Slots,4.5587406,1072670,26691473,0.6293894727421381,5.952489405496416
Cash Slots,4.558875,10397,7283114,0.6740976032341899,5.342803768943321
Idle Bank Tycoon: Money Empire,4.5596185,46346,2395792,0.6278794681402176,5.068817371091799
Video Editor APP - VivaCut,4.5608044,1266658,153568544,0.650690772722787,6.4992927015262625
Age of Apes,4.5610895,412671,13688478,0.6294622561492791,5.704644375679744
Ask AI - Chat with Chatbot,4.561445,438488,11255316,0.6459736296519306,5.665052464156469
Coloring Book: Color by Number,4.5618505,182125,27697667,0.6374301952063257,5.874778560387302
VPN - Fast & Secure VPN,4.56213,7842,407832,0.6392638036809816,4.455066336759891
Burger Please!,4.5629067,131929,23961123,0.63350821859647,5.811399075242227
SALLY BEAUTY,4.5629954,11496,1287202,0.6375076146549474,4.81427676373589
Biblia Católica Español,4.5641026,299,202215,0.6791946308724832,4.070386552585916
Gardenscapes,4.564786,12045454,468034631,0.6390294268717428,6.940573021059151
BATTLE ROYALE CHAPTER 4,4.5652175,1399,20241,0.6566308243727599,3.4837854540600146
Coffee Stack,4.565295,249772,36274066,0.6347471301646026,5.970799026805742
ThemeKit - Themes & Widgets,4.5655527,77435,7000961,0.6593214645616392,5.4390913637396165
Booking.com: Hotels and more,4.566538,3758153,575155181,0.6546352000651393,6.9562375897090165
Firefox Fast & Private Browser,4.56712,4999096,361360398,0.6383050974938609,6.817202783172278
"Radar GO-X: HUD, GPS, Maps",4.567347,43088,10746554,0.6826228290145816,5.549542744386898
2 Player games : the Challenge,4.569627,446303,134228311,0.6485147538632534,6.403600693487071
Mirror - Makeup and Shaving,4.570248,49413,6083186,0.6550587282300526,5.370079540377928
Hill Climb Racing,4.5703273,10779937,980194464,0.6412339756478734,7.1584972702255305
MyChart,4.5705323,145373,18842571,0.6432843315975207,5.756084454810509
Perfect Mirror,4.5710526,58683,9143120,0.6291680171957897,5.481117250035994
