title,score,ratings,installs,gini_coeff,popularity_index
Magic Tiles 3,4.1433825,3112107,583983600,0.5043215317573119,6.659026042180994
بازار Bazaar,4.143406,7801,547000,0.6159055926115957,4.426350646829617
Subway Princess Runner,4.1462283,1481776,482098488,0.5261516054072186,6.592481260034502
My Telenor,4.147522,539626,41329131,0.5617782884251881,5.851423030232005
Robot War: Robot Transform,4.147541,3307,7167553,0.588780946411783,5.139227004171398
Real Piano,4.1484594,243326,147736636,0.5717683438327549,6.204188383226329
Read Carry Share,4.1489363,2710,6366513,0.544903988183161,5.078567391932824
My Talking Tom 2,4.1522775,5319392,702396223,0.4850952313184922,6.7206148097514165
Temple Run,4.1529555,5253545,791042820,0.5315893715383654,6.791687733411223
Easy Urdu Keyboard اردو Editor,4.153336,91942,25308546,0.5482798002980301,5.630245077134111
Bridal Mehndi Design App,4.1538463,116,337156,0.5203539823008849,4.068126680622926
Dress Up Game,4.1550803,98450,19717046,0.5309341547470188,5.549506187221151
Pictoword: Fun Brain Word Game,4.1559253,426543,25491053,0.49864941241583743,5.661013251656672
DSLR HD Camera : 4K HD Camera,4.1564884,28547,12954976,0.6092100651853929,5.417908919907593
Urdu Keyboard- اردو کی بورڈ,4.1570797,9379,3436789,0.5461333333333334,4.94785961738565
IELTS Prep App - takeielts.org,4.1575756,25525,3993852,0.556725973056832,5.038498601093114
Vehicle Verification Pakistan,4.16,5255,1778267,0.593447619047619,4.750180205816029
Fart Sounds,4.16,10775,2505815,0.5264110053707717,4.851532264939111
Simple Mehndi Designs,4.16,462,455223,0.5371681415929204,4.220981298750928
All Video Downloader - Vidm,4.1603775,5820,165060,0.549740034662045,4.036831090096217
BOOKKARU - Ticket Bookings,4.1605353,8910,570682,0.6263388346244527,4.4538223636730425
Nexus War: Civilization,4.160714,2494,574766,0.5846930193439865,4.380136205402701
My Talking Angela,4.1629868,13969397,864291989,0.5190239223078008,6.846865212934747
Word Search by Staple Games,4.1642857,69987,1388508,0.5010431721591804,4.740174225588133
Hairstyles step by step,4.1650486,26071,10133945,0.5597509416557767,5.318110846148001
Attack Hole - Black Hole Games,4.1669536,286657,44727265,0.5208522104557735,5.8297702621074245
Ludo - Teen Patti & Variations,4.168317,421,46021,0.5700483091787439,3.551404402158361
Airport City transport manager,4.169082,924215,44172434,0.5395024080695499,5.883947529719125
Perfect Cream: Icing Cake Game,4.169565,322660,184485447,0.5342074821598588,6.263642023593645
HBL Mobile,4.1699414,227475,7553567,0.5763827158865603,5.331709365853202
Excise and Taxation - Online V,4.17,413,252554,0.5857493857493857,4.057770856118333
ABC 123 Kids: Number and math,4.17,1701,2371611,0.5240884638374178,4.76198661648123
LSM,4.17,176,86938,0.6473988439306358,3.7184605926235696
Jazz Mosafir,4.17,635,801198,0.5280507131537242,4.400727772361115
Babyphone game Numbers Animals,4.17,38629,51355355,0.5424321231665453,5.807493495857759
Hop Tiles 3D: Hit music game,4.17,11773,5611344,0.5376941663790128,5.101082775840484
US City Bus Simulator 2022,4.17,3213,2792083,0.5332068311195446,4.839739257531509
My Zong,4.1703315,583656,49983641,0.5635171763899597,5.919251782436048
Live Satellite View GPS Map,4.1707315,35769,18418903,0.6067772896437865,5.534503666817509
Airline Commander: Flight Game,4.172269,443727,46741266,0.5649719807416929,5.890056120557663
Cat Runner: Decorate Home,4.1735263,595930,270998756,0.5285890501308191,6.398287162056682
Bykea Partner,4.173861,50492,2040562,0.6424228019094024,4.920579901779177
Planner 5D: Design Your Home,4.1748633,330051,37010627,0.5893634713783664,5.825780523328572
Video Player All Format Hd,4.1764708,4971,2566880,0.5804334616163662,4.8543447263113535
Likee Lite,4.1766047,741229,171511606,0.5640521932244873,6.296147823428331
Infocar - OBD2 ELM Diagnostic,4.177419,17045,5619632,0.632414035911278,5.165273203485518
Webnovel,4.1778846,326619,20039632,0.5120423856654034,5.594919990540626
Word Horizons,4.178218,2724,233586,0.48745304282494367,4.083183314669969
Play and Win-Win Cash Prizes!,4.1793103,17342,2536830,0.5686847117215906,4.899684657632768
Milli Naghmay Pakistan Indepen,4.18,182,110548,0.6404494382022472,3.790908304038279
Hair Tattoo: Barber Shop Game,4.18,42965,55064024,0.5991724911755769,5.8658849913669755
Shotgun Sounds: Gun Simulator,4.18,16208,26879346,0.5298221698990024,5.577107173840617
Rope Hero: Vice Town,4.1817,1505856,249999013,0.552013579709067,6.428668737836659
GAMEE Prizes: Real Money Games,4.1835246,587033,22193802,0.5106198942815954,5.64803140011646
Dating and Chat - SweetMeet,4.183884,268152,63838950,0.590494954922682,5.982144498011261
Facebook,4.1842055,134320538,8761958458,0.5623182322572624,7.664575442495063
Stack Ball - Crash Platforms,4.1843476,1087994,408645021,0.5628990160033907,6.570586670290701
Emoji Puzzle!,4.184739,252479,174884211,0.5472836511786433,6.251277596009831
Going Balls,4.1850514,538582,220136372,0.5491083250848219,6.350224939951442
TickTock-TikTok Live Wallpaper,4.1855073,955654,197177720,0.560024278956842,6.347633311594554
Gear Proxy,4.1862745,7821,17421522,0.6043013522215067,5.455388052493313
Ludo SuperStar,4.1869564,362619,139191693,0.5641056756972924,6.209308038421831
Urdu News - Pakistan News,4.188119,697,89478,0.5364161849710982,3.762246354627802
Internet Speed Test Meter,4.188119,16565,2716807,0.5746835443037974,4.923076136211491
Badoo: Dating. Chat. Meet.,4.1892104,6224638,336923358,0.5815849707417484,6.598516384331628
Uber - Driver: Drive & Deliver,4.1892877,3504720,134728428,0.6408895440228018,6.350467080425886
talabat: Food & Groceries,4.19,341832,24873227,0.6207489667754889,5.73543922203646
Home Security Camera WardenCam,4.19,63105,11488960,0.6524644118163954,5.450862862717161
BabySleep: Whitenoise lullaby,4.19,73316,5431134,0.5445819540403555,5.17419123882608
Weather for Wear OS,4.19,25128,2667210,0.5625874545236477,4.929768773610253
Learn Piano - Real Keyboard,4.191489,4157,3695792,0.5627118644067797,4.950220981707227
GilgitApp:Buy/Sell in Pakistan,4.1923075,1087,447869,0.5957446808510638,4.278927642797205
My Talking Angela 2,4.1927314,1869349,222191684,0.5005172970014536,6.367397544812118
Girl Random Vid Call,4.1929827,430,258302,0.611214953271028,4.0778310641813444
YouTube Kids,4.193178,2480635,478232676,0.5200302835576246,6.619869150799553
Elite Force Gun Shooting Games,4.194175,1359,812975,0.5130044843049326,4.43503015505766
Temple Run 2,4.194199,10036731,968420693,0.5515856261221497,6.907274065160094
World Cricket Championship  Lt,4.1957283,911317,77403403,0.550422038161204,6.065463467781325
Photo Video Maker with Song,4.1959147,101149,24920677,0.5851737573923536,5.663180202259597
My Mini Mart,4.1962867,592344,72716563,0.5455061833458283,6.026705325953193
Pakistan Weather Forecast 2023,4.1970587,3491,1108204,0.5244189383070301,4.570872667605832
Ludo Kingdom Online Board Game,4.1971154,32897,13630388,0.5617989836594346,5.424580161914844
My Talking Tom,4.197136,17634535,1085595332,0.5325933806200196,6.947380765704413
ZEE 24 Taas: Marathi News Live,4.1975307,1465,1158098,0.5685362517099863,4.564583040494864
Racing in Car 2,4.197795,949462,330892147,0.5375314946364318,6.48896347212092
Fake Battery Charge Animation,4.2,93,25844,0.7217391304347827,3.348365412783353
Video Conference Clue,4.2,74,18952,0.7213114754098361,3.2435494873686723
X ray scanner body real camera,4.2,118,57737,0.7213675213675214,3.5993958349829422
PhotoWear Classic Watch Face,4.2,35353,3776257,0.5825399553187833,5.060211690039407
Runner Heroes,4.2,3735,7227120,0.5646995127233352,5.147512303713422
imo Lite -video calls and chat,4.2021275,134945,44860095,0.5603388799453993,5.835958007653443
Classic Watch Face,4.203704,5083,764426,0.4891163156858886,4.462520146117566
Surveillance camera Visory,4.2038836,26470,892340,0.5257681060347119,4.593966226384445
"Sango-Chat, Explore & Hangout",4.205156,56681,20531015,0.5687814347480808,5.574531485076162
Zoom - One Platform to Connect,4.2052455,4100932,1019345416,0.5522116401084196,6.892762953471882
Amazon Shopping,4.2064366,3388066,699838252,0.5997959576470422,6.811668997093072
WSOP Poker: Texas Holdem Game,4.2066116,1600219,67888013,0.5804919501734275,6.075249199359165
YouCam Makeup - Selfie Editor,4.2072477,4170968,328369516,0.5751263071882888,6.576581201218742
Baby Games: Piano & Baby Phone,4.207921,30531,38343529,0.5442791310072416,5.7217053372477675
HryFine,4.208609,100649,22110071,0.5771273367624089,5.626400849596983
Ludo Club - Fun Dice Game+Rush,4.2091346,1700457,160598319,0.5784135020302921,6.331630555717864
Girls Hairstyle Step By Step,4.21,3115,1935546,0.5697795071335928,4.752749270960849
Simply Piano: Learn Piano Fast,4.21,736059,61178772,0.5528517234435126,5.993780516984786
"Teenpatti Ace Pro -poker,rummy",4.21,3775,922038,0.6294307196562836,4.567681373212889
Blood Pressure Tracker,4.2105265,2853,1673613,0.5784461152882205,4.70954487472666
Bubble Shooter Pop!,4.211765,49046,13871370,0.5216223936018282,5.427319452629284
Pregnancy Tracker and Baby,4.212766,14928,1627512,0.5277502344901515,4.7496141206279585
Pi Network,4.212882,610161,69059179,0.592845049276949,6.051060527474134
Ludo Lush-Game with Video Call,4.213643,162878,4873863,0.5786198893602913,5.203368177958267
Pharmapedia Pakistan 2023,4.2139535,2204,56214,0.5279344858962693,3.6799249462449195
Piano Kids - Music & Songs,4.214979,630642,229878428,0.5278134706477701,6.363704479597038
Ludo offline,4.2178216,1949,1532812,0.6030959752321982,4.677838758185113
NayaPay,4.21797,12137,1580108,0.6079129574678536,4.773249847364845
India Vs Pakistan Kite Fly,4.2181816,17285,8468462,0.5559561764535389,5.2587997237191635
AppLock,4.2184396,1204745,224007179,0.5446829068264618,6.394395616073745
Wrestling Trivia Run,4.2190475,8662,1077371,0.6042681512410114,4.6432628128586915
Yalla Ludo - Ludo&Domino,4.219133,721518,161459884,0.5744541896282168,6.29866310920833
Hill Climb Racing,4.21971,10781802,981945299,0.556902336540743,6.928582794065661
Masha and the Bear Pizza Maker,4.22,80635,44884005,0.5216703755734301,5.7969739221202605
Street Racing HD,4.2203946,155431,58899052,0.5606121844791412,5.927892698584198
Ludo Party,4.2206187,60821,14566083,0.5852846331029944,5.489687635029532
Tiles Hop: EDM Rush Music Ball,4.221232,3286606,544593012,0.5517998198917099,6.703589876218394
StreamKar - Live Stream & Chat,4.222119,186328,69314954,0.5626557174677294,5.9854118651094455
foodpanda partner,4.2222223,95,45995,0.49462365591397844,3.4682902481497875
Princess Girl Hair Spa Salon,4.2222223,1841,1766166,0.6601117318435754,4.740879043447716
WhatsApp Messenger,4.22266,177843507,8154783039,0.5643997874961557,7.673773799178015
Dr. Driving,4.223077,6468228,531068246,0.5631810299832533,6.732859965312605
Mehndi Design 2023: Nail Art,4.223301,2744,1129153,0.5427629168193479,4.578836632982522
Messenger,4.2252374,87280960,6051964131,0.5785838419412138,7.572620771289641
Carrom Pool: Board Game,4.2253776,5304550,401894882,0.5563012916658182,6.637596425636478
Color Adventure: Draw the Path,4.22561,141225,121205288,0.5515860475991412,6.1340317744507455
Yalla - Group Voice Chat Rooms,4.2260127,245618,112049699,0.5954170620166719,6.161999798047412
Bermuda Adventures Farm Island,4.2262774,281417,17086134,0.5119235888201675,5.5556269057981496
Constitution of Pakistan,4.2268906,156,35406,0.609271523178808,3.4447125974508954
Beat Racing: Car & Racer,4.2277226,61396,59310942,0.5403788437884379,5.882053643925085
CGTN – China Global TV Network,4.2295084,21952,11241322,0.5705530983539282,5.363274611923698
BandLab – Music Making Studio,4.230159,350049,55941053,0.5896450331581331,5.968674992438126
B612 AI Photo&Video Editor,4.2304783,7472950,806180341,0.5568006954265214,6.859775856569731
Grass Proxy - Secure& Fast,4.231707,3248,8194656,0.5882132834424696,5.195477106264821
Commando Shooting 3D Gun Games,4.2325583,117,384504,0.6642857142857143,4.152831113622337
Ludo King™,4.2332373,9503048,914651072,0.567997168017625,6.917394919408725
Top Speed: Drag & Fast Racing,4.2333803,920396,63299256,0.561525652173913,6.026923824175746
Opera Mini browser beta,4.2346168,792041,86242200,0.5687083556930459,6.117839916368068
Deal To Be A Millionaire,4.2352943,9792,2736855,0.5137392019744961,4.883337595897131
Ice Cream Inc.,4.2356324,306167,162046483,0.49988823164155693,6.219250111898453
2 3 4 Player Mini Games,4.235908,1145528,228314589,0.5747188111600464,6.426322201804155
WhatsApp Business,4.2364316,11284392,1000112261,0.5661333145226239,6.950417991511071
Granny,4.2370944,3896167,309574480,0.5616587290627193,6.556711982920896
Indian Master Bike Driving 3D,4.237288,974,983875,0.6387434554973822,4.530982624066804
다방 – 대한민국 대표 부동산 앱,4.2380953,35729,15435092,0.5841520418730932,5.487922236101003
YouTube Music,4.238512,4799224,2979984046,0.5928145666591442,7.263525705692783
Pakistan vs India Ludo Online,4.2386365,17469,8143057,0.5759276225377921,5.262952124573339
Car Race 3D: Car Racing,4.2386637,107758,89287177,0.525540964728171,6.019738922893225
imo-International Calls & Chat,4.2393613,8126968,1136158582,0.5720908427345943,6.98135391541345
Cars Mod for Minecraft PE 2023,4.24,4065,1590668,0.5763663220088626,4.715434814966082
Super Hero Us Vice Town Gangst,4.24,5652,1805741,0.5707992895204262,4.765179102410168
Puzzle Vehicles for Kids,4.2413793,1079,2668079,0.5522748375116063,4.800673245144169
BIGO LIVE Lite – Live Stream,4.2427983,224582,41271939,0.583245289742105,5.859392343811406
Coloring Games: Color & Paint,4.246154,67869,100966272,0.5517479728831584,6.055860010087427
Fruit Ninja®,4.2463326,5526887,562280087,0.5565782093084692,6.746795016934036
Figgerits - Word Puzzle Game,4.246988,77220,8156743,0.509195581142057,5.2898506721301155
Weather Live - Radar & Widget,4.2475247,934,1097002,0.6348017621145374,4.561728613781336
Teen Patti Comfun Card Online,4.2475247,50431,17557574,0.5923996175908222,5.548498813049146
Bike Rush,4.2484474,85101,46124333,0.5562457386029671,5.835760113276696
Bottle Jump 3D,4.2495275,329977,153101316,0.5608370611873531,6.251054455167767
Islamic Names Dictionary,4.25,509,503781,0.5508982035928144,4.2728952105654185
Fire Game: Gun Games 3D Battle,4.25,262,136700,0.6535433070866141,3.8867708937319425
Spotify: Play music & podcasts,4.250798,28885129,1725005512,0.5753492201429882,7.164200094048984
Racing Fever: Moto,4.251356,672893,134419715,0.5654326602253998,6.245680815900677
FPS Online Strike:PVP Shooter,4.2526884,88471,26716146,0.5642441663083086,5.681607837701676
Fruits and Vegetables for Kids,4.2545457,24977,5783547,0.5745815648274205,5.180590291734904
Volume Booster for Android,4.254902,44539,3527446,0.6207343412526998,5.08734223680869
Sketchbook,4.255814,627638,120713232,0.5485007075742315,6.200059738968232
Asphalt Nitro,4.2561226,1841154,140613453,0.5680546781769089,6.304443783968254
Photo Lock App - Hide Pictures,4.256302,560304,75398289,0.5927581215451864,6.08817645646787
Earth 3D Map,4.257426,7254,1937920,0.6253171694389625,4.8274933473713535
WaLog Online Last Seen Tracker,4.257426,22878,1268273,0.615278082131744,4.752379062420462
Fly Flag - Quick Proxy,4.257426,2840,4556572,0.595821325648415,5.0234942613453395
Google Meet (original),4.257448,2220465,524045841,0.5532833404361329,6.69066765432246
Pooking - Billiards City,4.2580647,3416997,420821680,0.5588772437521163,6.647772310464674
"Udhaar Book, Digi Khatabook",4.2587066,36617,4286829,0.603638151425762,5.126868758848685
Draw Cartoons 2,4.26,346670,15849333,0.5457712307033087,5.574858412371994
Sunglasses Photo Editor 2023,4.26,2450,1709339,0.627298969072165,4.739610420095141
Coach Bus Simulator: City Bus,4.26,10529,10171528,0.5542393896041965,5.300874586158343
Ultra Watch Face,4.2608695,4820,978659,0.6092192691029901,4.599313988226897
AC Remote - Air Conditioner,4.2612615,131622,7484716,0.6455232686495581,5.377668747932756
Match To Win: Real Money Games,4.2624583,376909,7357515,0.520221075472149,5.335348406754198
Million Golden Deal,4.2626667,55226,7709779,0.5974608349180476,5.316385828467878
Urdu Shayari Poetry on Picture,4.262948,2936,2814181,0.622237380627558,4.894599348932384
Prison Break: Stickman Story,4.264325,323554,90459601,0.587353059394614,6.11719231807668
Video Downloader App,4.264423,24274,14416536,0.5880857036700655,5.459786442562235
ICC Cricket,4.2645245,123104,15743678,0.5812341065117602,5.553554891131255
Big Time Cash - Make Money,4.2647657,456785,16280990,0.5549385406104987,5.6023727710923765
Real Cricket™ 20,4.265698,1515038,52755393,0.5654634442563274,6.007990990903486
Block Puzzle Jewel,4.2662888,1746788,336957597,0.5418264373635486,6.543989530836919
Robot Car Transformation Game,4.266667,6217,13783296,0.5973097112860892,5.390839039421736
Count Masters: Stickman Games,4.2670455,451203,177813519,0.5731616937764029,6.322684514933782
Cricket League,4.2695036,786840,51337769,0.5525354278669564,5.9638029353779105
Facer Watch Faces,4.27,144133,12776655,0.5380009468905784,5.472156364412902
"BeautyPlus - Retouch, Filters",4.2706437,4919009,452302881,0.5756908669676016,6.702938477513032
Name Shadow Art Text Art Maker,4.271605,421,230632,0.6492753623188405,4.068577811303338
Piano Fire: Edm Music & Piano,4.2739725,545484,169183557,0.5966615862325738,6.3353602653366154
Piano Music Go-EDM Piano Games,4.2743363,486856,103583261,0.5982319951318191,6.186194760064298
GPS Navigation Globe Map 3D,4.275,3378,2400240,0.5605830549650774,4.828998760334393
Smarty Man - Suit Photo Editor,4.277228,1917,1469201,0.5671800318640468,4.6612122401932625
Ludo Master™ - Ludo Board Game,4.2798634,133723,47793380,0.593003015812436,5.898123366508253
Dating and chat - Maybe You,4.28,46050,14886120,0.6270369882848493,5.525246995056579
Ludo - Offline Board Game,4.28,11637,3426682,0.6127409456305644,5.0177341755112
Dancing Race,4.28,51519,32803806,0.6319688262615131,5.7676937199604765
Baby Panda World: Kids Games,4.2802196,403037,129503582,0.598781387469603,6.24648114600481
Super Bino Go:Adventure Jungle,4.2809772,537083,196127329,0.5475727938341531,6.344895509016479
Music Player,4.28125,810,227880,0.6071428571428571,4.085217939881928
Google Play Games,4.2818565,13123097,5191927601,0.589707435655756,7.485328938172181
SHEIN-Shopping Online,4.2834644,6052135,477873906,0.5523193616318564,6.712554315473749
AR Drawing: Sketch & Paint,4.283582,37438,599551,0.5716297191992477,4.538343266385699
Russian Car Driver UAZ HUNTER,4.284404,17013,1438352,0.5175007403020432,4.729127818434176
"Bus, Flights Booking - Bookme",4.2852874,31086,1789714,0.628299337236986,4.883441546369414
English to Urdu Dictionary,4.2873197,33372,11141299,0.5552984895708463,5.3845862583142505
Kung Fu karate: Fighting Games,4.2873664,118279,82420298,0.5915623018054205,6.0557228840569355
"UC Browser-Safe, Fast, Private",4.2884045,22306125,1031955552,0.5821443059803342,7.023772766938096
"Vault - Hide Pics, App Lock",4.2886996,1277797,110470702,0.589812547301459,6.246260481001738
Santa Call,4.29,6309,17752422,0.6090422946037919,5.4778669932388055
"GPS, Maps, Voice Navigation & ",4.29,94484,76077778,0.624718767560461,6.04409620861604
Tinder Dating app. Meet People,4.2903028,5971468,367033995,0.554257242007664,6.638125053181925
Real Cricket™ 22,4.2911897,127943,12186799,0.5488460816811558,5.466184930808713
Ludo Titan,4.292127,747166,39228668,0.5673177560837199,5.900765135172998
Hero Wars – Fantasy Battles,4.293144,1540640,99557670,0.5470431046913586,6.191103462507472
Eid al Adha Name DP Maker 2023,4.296296,61,32311,0.6237288135593221,3.3800792920514904
"Picsart AI Photo Editor, Video",4.2965436,11820054,1073221287,0.5774274012120857,7.007616290727174
"Photo frame app, collage maker",4.296875,1303,1268649,0.5884402216943785,4.61212426414482
Need for Speed™ No Limits,4.2968993,5010070,228001633,0.5743513093578486,6.509934617178744
Dating and Chat - Evermatch,4.2970295,119343,33993201,0.6074026792088355,5.806751212431874
Netflix,4.297361,14129939,2293247329,0.5897909950436433,7.252197639774758
Wedding Invitation Card Maker,4.3,807,223936,0.7002481389578165,4.118371655913698
Global Times,4.3,2916,3600689,0.5597510373443984,4.947286320809873
Waterfall Wallpaper,4.3,2013,2055750,0.5647296614451743,4.766298864512054
All Video Downloader 2022,4.3,12413,6087803,0.6500768546234125,5.21577982904399
Urdu English Keyboard - اردو,4.3004017,15721,8303879,0.6096074314436597,5.297464343025661
Ludo,4.301121,365608,124362478,0.5602212453531091,6.2092279918841635
Hangman,4.3011694,491076,54353359,0.549783472185444,5.968930159755256
Chamet - Live Video Chat&Meet,4.301689,249199,38684562,0.6043312142811276,5.878044022198085
Rooter: Watch Gaming & Esports,4.303738,576447,55827509,0.6510426431681353,6.060485955574952
Likee - Short Video Community,4.3037515,11632880,890757006,0.5932748195665057,6.96924702435878
ZAMA SHOPS Buy & Sell Pakistan,4.3039217,761,73809,0.6536327608982827,3.7716308648308976
World Cricket Championship 2,4.3051143,3233565,86807858,0.5796256986142758,6.213435873157201
TikTok,4.3055673,57773233,2649792243,0.5971924175003593,7.366146947747228
Antistress - relaxation toys,4.3080626,793752,203805756,0.5542485867447622,6.386177249991313
Bubble Shooter Rainbow,4.3089314,523756,113208113,0.576445778990075,6.211260324574231
Air Hockey Challenge,4.3089886,206746,66479119,0.571054121678193,6.009108394233681
Tile Master 3D® -Classic Match,4.3098593,185081,98192519,0.5966268918290294,6.137912346082862
Home Workout Six Pack Abs,4.310127,54253,7872169,0.5350657979734593,5.296458549832962
Uber - Request a ride,4.3104076,12086843,798721116,0.6173675636092385,6.96374823614093
MX Player,4.3106422,12227826,1233641628,0.5813910281264406,7.059802099486374
Tennis Clash: Multiplayer Game,4.312285,1628574,104186135,0.5887862094460038,6.247375785243121
Guess Their Answer,4.3127413,320102,40205205,0.5330769639613445,5.853047779104472
Latest Mehndi Design Offline,4.3137255,173,172029,0.5576470588235294,3.914372708079515
Hill Climb Racing 2,4.314368,4544893,302167412,0.5718827654572,6.593608177476468
Twitter,4.3148203,21127345,1449882871,0.6125063857233944,7.162736892778742
Rescue The Lover,4.3151517,110837,46496950,0.6049837095333075,5.9001625910772475
Extreme Car Driving Simulator,4.315238,4468572,535393729,0.5685727642857734,6.759751819667758
SHAREit Lite - Fast File Share,4.3157897,424110,131537114,0.5981655357517695,6.264874261046427
Super Bob Run,4.3165617,622566,188108354,0.5612968643791348,6.360316255706548
Girls Hairstyle Steps 2023,4.3168316,700,278691,0.6307246376811594,4.152388775011903
Muslima - Muslim Matrimonials,4.3168607,43584,3994444,0.5387518942003031,5.090716345297396
Urdu News,4.3174605,1688,395213,0.5669441141498216,4.274171408270006
Phone Tracker: Phone Locator,4.3194447,21206,5069899,0.6389171854367101,5.187278593732199
Opera Mini: Fast Web Browser,4.3199024,8549021,691750418,0.5894352011250054,6.884097156902293
foodpanda: food & groceries,4.3199396,3063829,118278787,0.5851938889280558,6.312739396684071
Temu: Shop Like a Billionaire,4.32,520972,61935994,0.6058848620717192,6.058309262484335
"Bigo Live–Live Stream, Go Live",4.320367,5493395,582507129,0.6033648188925006,6.826433629354504
Smart Watch app - BT notifier,4.3223686,151304,13585605,0.6111440442480218,5.5570035139834255
Sim Info,4.3238435,9937,378768,0.5996173597824992,4.365475817623386
KineMaster-Video Editor&Maker,4.3244143,5479227,452696036,0.5801146792716405,6.732512708530323
My Talking Tom Friends,4.3246045,3375589,501545523,0.5569980260462355,6.721951894895157
Krave Mart - Grocery Delivery,4.326073,31538,1177109,0.5733603957884055,4.73983784421424
VLC for Android,4.3262153,1794189,342652288,0.5756708220419565,6.598406451351884
Pakistani food Urdu recipes,4.3265305,1607,828609,0.5752808988764045,4.495846241380227
Beat Maker Pro - DJ Drum Pad,4.3265305,275616,48983835,0.5403436905332578,5.914477778126757
FIFA Soccer,4.32784,13496059,434206151,0.5825883023840092,6.76306373252746
Pocket FM: Audio Series,4.3294797,2042191,91895987,0.6161223104302135,6.249661025497618
Play Store Update Info,4.33,3780,556660,0.600694259012016,4.4322571953557865
Onet Puzzle - Tile Match Game,4.33,79579,26413450,0.6223286773233826,5.732979789550871
Idle Lumber Empire,4.330435,699845,58640923,0.5765008142262992,6.036535710758435
Markaz: Resell and Earn Money,4.3305087,15260,1625955,0.5672894133071125,4.79825576750844
Shooting Ball,4.3318386,759237,81500594,0.5651297483030482,6.129066265185513
Indian Bikes Driving 3D,4.3335166,683601,88232902,0.6000585171747908,6.175703510132593
Fingerprint Live Animation,4.334928,28233,3089305,0.5788861298332743,5.024004605740497
ORG 24: Your Music,4.335,679830,183012639,0.6075511002703967,6.3979694440948345
"PGT: GFX, Launcher & Optimizer",4.3376484,174751,12278886,0.6038788267350537,5.533781789221557
App Lock - Applock Fingerprint,4.3382354,69211,7227797,0.6251752302612524,5.34738194857766
Cash Master - Carnival Prizes,4.34,3921,779713,0.5899714211483502,4.530411339018525
Spades Solitaire - Card Games,4.3414636,1845,1326877,0.6439024390243903,4.674771548692523
Teen Patti Flush: 3 Patti Poke,4.3418803,23274,3356111,0.5992503554349231,5.053068535221714
Photo Collage Maker & Editor,4.3430853,79550,8363975,0.5696073252333157,5.362190818309942
GB Latest Version Apk 2023,4.3445377,36342,10534342,0.6503551957706922,5.444477623583777
Harmonium,4.345238,54833,25894495,0.5577503880215466,5.672672882812605
Thief Puzzle: to pass a level,4.347826,240562,155453819,0.5465149762394201,6.261889983150546
Winnit!,4.348432,2925,755509,0.6293735022252652,4.526857286285596
Mehndi Design - Easy Simple,4.35,2036,1966405,0.6133333333333333,4.784684040074706
Game Booster Power GFX Lag Fix,4.35,28299,1372928,0.588328302429208,4.794996733357448
PharmaPlus,4.35,945,174757,0.5588924387646432,4.007715321961438
Tile Triple 3D - Match Master,4.35,39745,9120624,0.5441133887068506,5.342021720887339
Water Sort Puzzle: Color Sort,4.350427,23380,2810401,0.5890107998795232,4.9971366453427315
Car Parking Multiplayer,4.352856,2141643,124433996,0.5843230102091803,6.323318456631708
Cardboard,4.353846,160622,35745002,0.6231280460788657,5.864265962591446
Daraz Online Shopping App,4.354197,2904774,84792669,0.5572445569644656,6.200607338971384
Traffic Racer,4.3545403,6308737,390455011,0.5884185344029541,6.714373353529822
My Home Design - Modern City,4.3570714,567180,61063215,0.5549955560571647,6.031198720222958
Easy Drawing for Kids,4.357143,312,773812,0.5771812080536913,4.402127083129689
Scandit Barcode Scanner Demo,4.357143,1243,476338,0.6107977437550363,4.340053971689108
Cryptomania —Trading Simulator,4.3576436,214505,15754439,0.553236169002527,5.586773936914866
Pastimes - 26 Mini Games,4.3589745,248853,22595699,0.5560565170351482,5.702319442410454
"Duff Qibla Finder, Prayer Time",4.359375,41320,17029849,0.629558559868198,5.584574637756222
Bussid Pakistan Livery,4.36,220,36619,0.641860465116279,3.501726090628361
Cash Master : Coin Pusher Game,4.36,11890,2282253,0.6454399187060715,4.936756766789596
Byte - Online Food Delivery,4.3618617,20250,1025375,0.6455793737034476,4.729522020775654
Google Earth,4.3655157,2928603,496026987,0.5865733204528124,6.753552807793593
Subway Surfers,4.368699,40610349,2190980901,0.5849486551471483,7.310523353312411
SnackVideo,4.3692584,8354742,428445197,0.6147732982617494,6.785383975110891
"GPS Maps, Navigation & Traffic",4.3707123,310143,34567161,0.6841964014992677,5.9377738778267135
Free Fire: 6th Anniversary,4.3718033,115503741,1422102535,0.6344362531604012,7.284932079962285
Full Quran Sharif Offline APP,4.372549,2773,995737,0.6736842105263158,4.631859129285434
Status Saver - Video Saver,4.372737,127294,42743759,0.6276451128764842,5.9152304525145905
Muzz: Muslim Dating & Marriage,4.3735466,104867,6511447,0.5676214458084147,5.308380056940417
oladoc - Book best doctors now,4.375,7212,1052023,0.615820149875104,4.670231079131287
Real Snooker 3D,4.378606,53378,11895751,0.5785923094220823,5.463481033225567
"GPS Live Navigation, Road Maps",4.38,8844,4728314,0.6311871459946827,5.134319472528545
Casino Roulette: Roulettist,4.38,63324,6387734,0.5927961005254162,5.297650854898042
Blood Sugar,4.382353,18183,5630812,0.5838608305274972,5.195399715130034
Offline Music Mp3 Player- Muso,4.382353,8920,4087530,0.670712519667341,5.113785785538934
Find a Doctor - MARHAM,4.382465,8707,1555795,0.6109642569819561,4.794400131973901
